location_base,lng,lat,trip_count,passenger_count
PICKUP,-73.929568913242946,40.680079122832062,5,6
PICKUP,-73.9712384185567,40.65255346745019,2,2
PICKUP,-73.932982052110276,40.769846052201949,2,3
PICKUP,-73.842003800816229,40.740502766821947,1,1
PICKUP,-73.927334084546786,40.677497194861786,3,4
PICKUP,-75.45441608712828,39.803692419223957,1,3
PICKUP,-73.73976286875839,40.7536677169178,1,1
PICKUP,-73.935245617924693,40.716916076912675,1,1
PICKUP,-73.925299392443,40.680192575022915,2,4
PICKUP,-73.544022008178644,40.718741864469884,1,1
PICKUP,-73.905018170997153,40.823489282775967,2,3
PICKUP,-73.94969360737106,40.703318507383059,10,15
PICKUP,-73.921507750803841,40.862755776436522,2,2
PICKUP,-73.959247295083443,40.618556451291134,1,1
PICKUP,-73.647639084355845,41.018027895632592,1,1
PICKUP,-74.075406196628748,40.225679276230231,1,1
PICKUP,-73.8954125783791,40.680982330449254,1,2
PICKUP,-73.966575502412866,40.697581395759833,5,13
PICKUP,-73.905951126541908,40.905534626795671,1,1
PICKUP,-73.779031524415615,40.652296842825969,1,1
PICKUP,-73.926099390124335,40.701305129686794,8,8
PICKUP,-73.952746675971767,40.671536616785509,4,7
PICKUP,-73.923989041866719,40.8150511173935,1,1
PICKUP,-73.921548047915266,40.807178584201417,5,9
PICKUP,-73.900537887948317,40.818315041812596,2,2
PICKUP,-73.839961617445752,40.743198631950996,4,5
PICKUP,-73.853100235395928,40.692652931842616,3,5
PICKUP,-73.943603339493166,40.655935998799393,1,1
PICKUP,-73.926933920738762,40.66694337591391,3,8
PICKUP,-73.871729965459039,40.850824017722523,1,1
PICKUP,-73.906638747623759,40.638436333685249,1,2
PICKUP,-73.89626915219327,40.646629986920289,1,1
PICKUP,-73.7081322011536,40.76766869837062,1,1
PICKUP,-73.93743997641748,40.830571148816617,6,7
PICKUP,-73.820224085143124,40.6697301204405,1,1
PICKUP,-73.917421392207487,40.868158566645079,5,6
PICKUP,-73.892909439840409,40.728606064727131,2,2
PICKUP,-73.931345639450186,40.783112399192476,2,2
PICKUP,-73.7585512124455,40.739982491561406,1,1
PICKUP,-74.030306589774028,40.740778875404885,1,1
PICKUP,-74.020280260968491,40.704051115042574,1,1
PICKUP,-73.869295984689131,40.842947004452981,1,1
PICKUP,-73.822075928995972,40.661760704848426,1,1
PICKUP,-73.858025227011808,40.769168706978455,2,3
PICKUP,-73.93343678020517,40.669411361702522,4,11
PICKUP,-73.852333222002585,40.67154279930471,1,1
PICKUP,-73.889106144956784,40.68378934701952,1,2
PICKUP,-73.9303708307573,40.701191653676673,3,8
PICKUP,-73.939095810204662,40.761750761297577,2,2
PICKUP,-73.928905058351262,40.775243166905369,4,6
PICKUP,-73.88922370589205,40.744561647280818,9,24
PICKUP,-73.962908312825377,40.658059106775127,1,1
PICKUP,-73.953764152273436,40.642461920328536,1,1
PICKUP,-73.883860008198084,40.65751734726382,1,1
PICKUP,-73.973885079201864,40.665686043269623,2,2
PICKUP,-73.90850621896432,40.802231783175706,1,1
PICKUP,-73.898961147055,40.604327291729561,1,2
PICKUP,-73.851581919324786,40.827527711269688,2,2
PICKUP,-74.010205164011367,40.611896364159634,1,1
PICKUP,-73.838299983210135,40.756458756369021,1,2
PICKUP,-73.901062443783431,40.717820872519546,1,3
PICKUP,-77.897100651189419,37.777083454642877,1,1
PICKUP,-73.960666604112049,40.600044535632868,1,2
PICKUP,-73.879022764386931,40.75804656450412,3,7
PICKUP,-73.982040378794139,40.710375862212359,6,16
PICKUP,-73.830463790760689,40.717015159125012,3,3
PICKUP,-74.195383751095278,43.488063975222708,1,1
PICKUP,-74.182373277399066,40.694217559053293,1,1
PICKUP,-73.85779398555583,40.880305970983976,2,2
PICKUP,-73.9080232803597,40.675367522543709,2,2
PICKUP,-73.782359134042665,40.6865410563983,1,1
PICKUP,-73.8834948515787,40.763217591499433,1,1
PICKUP,-73.9627042922004,40.652783300873637,3,3
PICKUP,-73.907231852166959,40.654261882263278,1,1
PICKUP,-73.951327077422093,40.63460709432222,3,8
PICKUP,-73.8951988360543,40.84756494828823,3,3
PICKUP,-73.8976374566757,40.855441955694012,1,1
PICKUP,-73.942175632731789,40.674460582467788,4,9
PICKUP,-73.942983128086965,40.695571639768168,5,5
PICKUP,-73.879232378547016,40.879749911641944,2,2
PICKUP,-73.867072414024946,40.723995713855771,4,4
PICKUP,-74.030130265343132,40.629827723522418,1,1
PICKUP,-73.90677887344269,40.699174431805133,2,2
PICKUP,-73.918397264986567,40.667169935752511,1,2
PICKUP,-73.86266273819038,40.896068538504252,1,1
PICKUP,-73.8579479669283,40.708378408360545,1,1
PICKUP,-73.874162761238,40.742311948726638,2,2
PICKUP,-73.900405489361972,40.75748637994451,10,23
PICKUP,-73.929769325013481,40.685356730126408,3,4
PICKUP,-73.856484955514162,40.726913459013481,2,2
PICKUP,-73.929538205195314,40.735568240712254,2,1
PICKUP,-73.933035313022216,40.658858612168167,1,1
PICKUP,-73.83473655870668,40.716905217894642,4,5
PICKUP,-73.904958263243373,40.8790773933028,6,7
PICKUP,-73.969002536950271,40.649973218055479,1,1
PICKUP,-73.997988254223642,40.572649984771076,1,1
PICKUP,-73.813747690977621,40.728013761864787,1,1
PICKUP,-73.789237340351832,40.638838716501304,3,8
PICKUP,-73.968639560612914,40.805923805617219,15,17
PICKUP,-75.525065662522877,39.440687347469883,1,1
PICKUP,-73.895396083984252,40.8528536193166,1,1
PICKUP,-73.9199913218226,40.709393713956075,3,4
PICKUP,-73.831583617532928,40.986960819421441,1,1
PICKUP,-73.851774161144462,40.83281504171012,2,2
PICKUP,-73.914181059875247,40.839126074651475,1,1
PICKUP,-74.016915120155858,40.619631177588552,1,1
PICKUP,-73.9419738723176,40.66918369405569,6,11
PICKUP,-73.863740994602111,40.866914087350231,1,1
PICKUP,-73.85579022362424,40.766582508249236,1,1
PICKUP,-73.892564143631134,40.834400875040153,1,1
PICKUP,-73.9037683056125,40.847340207651385,1,1
PICKUP,-74.034581713263208,40.740661560646529,1,3
PICKUP,-73.868234442321565,40.755683922420104,2,2
PICKUP,-73.925263638071726,40.735681676518887,6,10
PICKUP,-73.759015804556014,40.629044859556537,1,1
PICKUP,-73.6911620375376,40.707303498571576,1,1
PICKUP,-73.969804853472951,40.615632735343752,2,2
PICKUP,-73.912887823320617,40.691087598675757,3,3
PICKUP,-73.9049398067113,40.707149188282685,1,1
PICKUP,-73.865332310096491,40.676487026285358,2,2
PICKUP,-73.779006589998261,40.713042426757767,1,1
PICKUP,-73.907002731820128,40.876375848614067,4,6
PICKUP,-73.854012091999721,40.835403512491943,2,2
PICKUP,-73.935197526137685,40.827984365469966,6,6
PICKUP,-73.927635548960566,40.854651968704,1,1
PICKUP,-74.028910453749035,40.75932482208,1,2
PICKUP,-73.952547283349318,40.610818585477809,2,7
PICKUP,-74.011670402906532,40.648815433094875,2,3
PICKUP,-73.762280569688528,40.724032849578144,1,1
PICKUP,-73.9411842318793,40.592651253187363,1,3
PICKUP,-73.896128955884564,40.757598733017375,3,7
PICKUP,-73.900929650016622,40.657068679802471,2,2
PICKUP,-73.425973435009823,40.7795588982317,1,1
PICKUP,-73.846087474398431,40.735111188190068,2,2
PICKUP,-73.935221600474279,40.772430948500435,2,2
PICKUP,-74.01159316566698,40.754509717263929,1,1
PICKUP,-73.942330620340513,40.846321016360811,3,3
PICKUP,-73.918752071308049,40.733211014992939,6,6
PICKUP,-73.979360782216276,40.641772495921288,3,3
PICKUP,-73.925428196214924,40.796494329748931,4,4
PICKUP,-73.841622315850245,40.729940666891487,2,2
PICKUP,-73.918465046182348,40.839013078054947,3,4
PICKUP,-73.86026048069607,40.771754950888514,3,3
PICKUP,-74.131328354238249,40.751184593529679,1,1
PICKUP,-74.013070032662569,40.630295459525541,1,1
PICKUP,-73.944397994055,40.732529470644593,4,8
PICKUP,-73.913384089315542,40.8179770732072,4,5
PICKUP,-73.878437879700854,40.742200402474467,3,4
PICKUP,-73.996632829744584,40.646584788626583,3,7
PICKUP,-73.900273433259542,40.696703976044205,1,1
PICKUP,-73.907174775070786,40.709732512792058,1,1
PICKUP,-73.88273622876811,40.858478592637368,1,1
PICKUP,-73.7938728834604,40.649280207523567,1,2
PICKUP,-73.936252111197433,40.743319837341375,9,14
PICKUP,-73.736282899801211,40.714114183794393,1,1
PICKUP,-73.80725523098819,40.786339329192977,1,1
PICKUP,-73.94173956059069,40.774902013622786,2,3
PICKUP,-73.961918711054864,40.853739597661814,1,1
PICKUP,-73.901852164665939,40.738943368898788,5,12
PICKUP,-73.920507014186526,40.836312594247389,4,7
PICKUP,-74.017125087282423,40.624904793949355,1,1
PICKUP,-73.929738850410288,40.740849526554847,2,7
PICKUP,-73.77229016588231,40.7660710820841,1,1
PICKUP,-73.866193061630327,40.758380778248828,7,11
PICKUP,-73.955998813255391,40.645042197595274,1,3
PICKUP,-73.906976801995825,40.70445329723379,2,9
PICKUP,-73.978949230895012,40.631223389899027,2,4
PICKUP,-73.880193719852286,40.789748325925871,1,2
PICKUP,-73.906127005352815,40.738830798764035,2,3
PICKUP,-73.89738030214491,40.733774626514553,1,1
PICKUP,-73.921628356607258,40.696139778095876,4,8
PICKUP,-73.856869763383372,40.737475172559854,3,6
PICKUP,-73.78789350278214,40.845032171701291,1,1
PICKUP,-73.9102569122099,40.677949731915575,1,1
PICKUP,-73.8483204284944,40.737696516934669,5,6
PICKUP,-73.970605999519364,40.581307084892622,1,1
PICKUP,-73.777539244623952,40.670817270986653,1,1
PICKUP,-73.9643689853848,40.861616015515487,1,1
PICKUP,-73.894410289126156,40.826413751122281,1,1
PICKUP,-73.813372668793988,40.717453346300552,1,1
PICKUP,-73.835021479702789,40.843831953868,1,1
PICKUP,-73.8252469962174,40.690730104583793,2,2
PICKUP,-73.783850019184484,40.668016877801755,1,1
PICKUP,-73.864925256019589,40.782211569539221,1,1
PICKUP,-73.9478706745266,40.6558218654692,1,1
PICKUP,-73.909102028143579,40.818089887946009,1,1
PICKUP,-73.840834397834541,40.886038787971927,1,1
PICKUP,-70.851898009099045,43.016630838302369,1,1
PICKUP,-74.009641654303636,40.651511431544584,3,13
PICKUP,-73.80556404769581,40.678027876718367,5,8
PICKUP,-73.939738858303087,40.666602355696043,1,1
PICKUP,-73.924189401083723,40.820337655377166,2,2
PICKUP,-73.96761347217155,40.779499290706894,6,13
PICKUP,-73.843913804578222,40.793334245097334,1,3
PICKUP,-73.9055922362414,40.667508595031279,2,7
PICKUP,-74.001524363829532,40.66229594207978,1,1
PICKUP,-73.924063597771777,40.704001273378672,6,10
PICKUP,-73.91085173705784,40.693783158667728,1,1
PICKUP,-73.932460686903525,40.587607443577568,1,2
PICKUP,-73.898304008487884,40.643936257515485,2,2
PICKUP,-73.730231484517546,40.788275292889,1,1
PICKUP,-73.901259807370479,40.723100971761042,2,6
PICKUP,-73.972078120971844,40.729144323220666,3,8
PICKUP,-73.852908417378814,40.6873748731468,1,1
PICKUP,-73.985863178352531,40.644236746420262,3,4
PICKUP,-73.971462173930561,40.713303799242581,7,13
PICKUP,-73.913583264566668,40.823263800298157,1,1
PICKUP,-74.026877891165555,40.762024793826157,1,3
PICKUP,-73.985278754730942,40.683867439051937,7,17
PICKUP,-73.944815340815083,40.687597310495086,4,4
PICKUP,-73.990088745423364,40.5886943642277,1,1
PICKUP,-73.8836053342736,40.824050213845638,1,1
PICKUP,-73.7942429771017,40.659831552366384,5,10
PICKUP,-73.900994023345589,40.601634913255133,1,2
PICKUP,-73.923388235141928,40.799193597448955,5,11
PICKUP,-73.8154152140604,40.714758827052094,1,2
PICKUP,-73.932323858829434,40.865117115677634,2,3
PICKUP,-73.802225139783246,40.704527350743859,2,4
PICKUP,-73.865419076815343,40.737253196472786,5,10
PICKUP,-73.979949664458672,40.602162902493234,1,1
PICKUP,-73.8851732993563,40.866356903473744,1,1
PICKUP,-73.809646349798228,40.672641781492381,2,3
PICKUP,-73.954373201929741,40.6582883235374,3,3
PICKUP,-73.96250852656442,40.702974995846354,2,2
PICKUP,-73.912138615580744,40.841826532449694,2,2
PICKUP,-73.916223272399563,40.836425667265026,26,27
PICKUP,-73.842328452691319,40.690290125752711,1,1
PICKUP,-73.913285031660749,40.701644611789071,1,1
PICKUP,-73.797582254412745,40.694078798529752,1,1
PICKUP,-70.513626460691583,42.459530463601553,1,1
PICKUP,-73.97326935397443,40.649858147238909,4,4
PICKUP,-73.939537405596027,40.661325989978167,2,2
PICKUP,-73.898630380903086,40.709957590094184,3,3
PICKUP,-73.87571363192211,40.66829329098168,1,1
PICKUP,-73.879036843089224,40.874459476009172,1,2
PICKUP,-73.8343569010351,40.706346252355836,2,2
PICKUP,-73.86629859965484,40.702877239726973,1,1
PICKUP,-73.821353140509657,40.70139659994561,1,1
PICKUP,-73.947446960765589,40.756240063160007,1,1
PICKUP,-73.914526214328177,40.677836833867225,4,5
PICKUP,-73.907655770721433,40.836651337273331,3,5
PICKUP,-73.805200177963684,40.728231928180612,1,1
PICKUP,-73.924991289902991,40.841487295838085,1,1
PICKUP,-74.01369892197097,40.646119486361407,5,6
PICKUP,-73.798324957843832,40.654447082447035,1,1
PICKUP,-73.804088864051749,40.757334796576131,1,1
PICKUP,-73.913334105430621,40.873561558027959,2,8
PICKUP,-73.904363083019774,40.863207232368033,2,2
PICKUP,-73.862469006777346,40.890777036492317,1,2
PICKUP,-73.83269499634423,40.719600169677634,2,2
PICKUP,-73.99746434048059,40.667688507090958,4,4
PICKUP,-73.905414725091021,40.834063806635641,2,3
PICKUP,-73.733532932084785,40.822578782057072,1,1
PICKUP,-73.873968368409649,40.737030588680469,3,3
PICKUP,-73.812848076023613,40.82322968736883,1,1
PICKUP,-73.960270739679146,40.70039290737467,3,8
PICKUP,-73.962084797712009,40.58153690461603,1,1
PICKUP,-73.8860914208878,40.660099401603411,1,1
PICKUP,-73.917601310805225,40.646066457129415,1,1
PICKUP,-73.96331649163028,40.668611770255289,1,1
PICKUP,-74.001941264999729,40.672849190159553,1,1
PICKUP,-73.907627477336959,40.664814001322576,1,1
PICKUP,-73.909444857077446,40.884255494989404,1,1
PICKUP,-73.968655073354981,40.861501165650154,1,1
PICKUP,-73.823615828082481,40.764767369657044,2,2
PICKUP,-73.90073561530528,40.823601786148885,2,2
PICKUP,-73.73602357322487,40.769622355403413,1,1
PICKUP,-74.0132060233251,40.741246554946841,1,1
PICKUP,-73.957013708845125,40.615977117294669,1,2
PICKUP,-73.384588826798819,40.833353754967128,1,1
PICKUP,-74.022021290995539,40.640610879054726,2,2
PICKUP,-73.796840191892656,40.672968406122116,1,1
PICKUP,-73.829936725093333,40.761961353870028,5,10
PICKUP,-73.9071175629677,40.765241760071547,2,6
PICKUP,-73.906523094596949,40.749394134357019,2,4
PICKUP,-73.90152697078004,40.844752251815663,1,1
PICKUP,-73.912536932377208,40.852403480146968,1,1
PICKUP,-73.96007217224151,40.750614546985318,1,1
PICKUP,-73.789410314456333,40.704853115689126,2,2
PICKUP,-73.911196121653049,40.759846117442954,3,7
PICKUP,-73.902310235827883,40.69400851685581,3,8
PICKUP,-73.984418369810712,40.607319855760394,1,1
PICKUP,-73.906185354763949,40.683339936846409,3,4
PICKUP,-73.970695210582477,40.858799005917454,2,2
PICKUP,-73.902642596866528,40.760071461653951,3,3
PICKUP,-73.711352388913653,40.735870920252175,1,1
PICKUP,-73.929677684553326,40.851950800234391,3,3
PICKUP,-73.85968176647917,40.755906093888804,1,1
PICKUP,-73.800182305072411,40.707221285700335,2,6
PICKUP,-73.849920568660835,40.840801979581542,1,1
PICKUP,-73.9090135668095,40.701757457177315,3,5
PICKUP,-73.86095151634143,40.732083237079955,1,2
PICKUP,-73.763643551290485,40.639486120194441,1,1
PICKUP,-73.775708768926322,40.618067378970423,1,1
PICKUP,-73.956612411026,40.827413889392254,5,15
PICKUP,-73.870081592722116,40.747705052244989,3,7
PICKUP,-73.7901600745737,40.665216225025858,6,10
PICKUP,-73.8603730573403,40.716242257310654,1,2
PICKUP,-73.814122881980779,40.73857557717475,2,2
PICKUP,-73.855020790491778,40.745452775283368,1,1
PICKUP,-73.8689075069844,40.832371339667482,1,1
PICKUP,-73.860227950388563,40.888186886846434,1,1
PICKUP,-73.93994035628792,40.671879071916855,4,5
PICKUP,-73.959251659298161,40.674003333569587,2,2
PICKUP,-73.99902398617202,40.815687487212976,1,1
PICKUP,-73.961896152051153,40.687139684788185,6,13
PICKUP,-74.099928298196161,40.871146097449511,1,1
PICKUP,-73.991330344837465,40.62032893073421,2,2
PICKUP,-73.71990105338179,40.735659692095062,1,6
PICKUP,-73.888243655624137,40.718157567541866,1,1
PICKUP,-74.088034634028872,40.636141988520272,2,2
PICKUP,-73.826191017748926,40.717124942581606,5,8
PICKUP,-73.841925966141034,40.8568884275929,1,1
PICKUP,-74.040887792662573,40.737844602607318,1,1
PICKUP,-74.026454579796322,40.751459713888828,2,2
PICKUP,-73.856250273845291,40.837992028178562,1,2
PICKUP,-74.090276593213119,40.638719596360737,2,10
PICKUP,-73.93589583538585,40.621821334249468,1,1
PICKUP,-73.7940579094931,40.65455570459045,2,2
PICKUP,-73.822106690887665,40.722514591198184,1,1
PICKUP,-73.883128046126757,40.869057710858762,1,5
PICKUP,-74.19731631235129,40.791619994288681,1,1
PICKUP,-73.825612306948116,41.000370515300787,1,1
PICKUP,-74.042808286674827,40.785390387405037,1,1
PICKUP,-73.548932577957785,40.668451102948026,1,1
PICKUP,-74.134933016697374,40.735218589426772,1,1
PICKUP,-74.178559210782538,40.704897873825864,1,1
PICKUP,-73.9685778751707,40.584000082266137,1,1
PICKUP,-73.900472675942112,40.873899469472164,1,2
PICKUP,-74.104833499339136,40.680569321478522,20,31
PICKUP,-73.222230796422735,40.760114473370294,1,1
PICKUP,-73.913732961931132,40.884142687316931,2,4
PICKUP,-73.414065757753036,40.734897316261375,1,1
PICKUP,-74.2011924138406,40.831204478240984,1,2
PICKUP,-74.066536867298183,40.737135997098555,1,1
PICKUP,-73.962296388428,40.642232741021431,1,1
PICKUP,-74.1399062273684,40.550230474293741,1,1
PICKUP,-73.916561404909928,40.675141732259149,2,6
PICKUP,-74.064204195741368,40.784799957602758,1,1
PICKUP,-74.021179224763,40.619514335767107,1,1
PICKUP,-73.876397654255072,40.744897005165512,4,10
PICKUP,-73.781624037346532,40.665432701333991,1,1
PICKUP,-73.415845698735083,40.721649489116366,1,1
PICKUP,-73.88217071658724,40.959148211739688,1,1
PICKUP,-73.824526437626233,40.730380482472867,2,2
PICKUP,-73.787366752286573,40.707546821179946,1,1
PICKUP,-73.82505831925468,40.68545218771829,2,2
PICKUP,-73.749939049343112,40.801008389225174,1,1
PICKUP,-73.904879954723341,40.7626565883704,1,1
PICKUP,-74.046765503580787,40.724465873340044,2,2
PICKUP,-73.8229246688741,40.865316932115725,1,1
PICKUP,-73.91935046730184,40.749055441476834,1,1
PICKUP,-74.035550062624822,40.711560027868792,1,2
PICKUP,-74.102588719481631,40.677990589073843,1,1
PICKUP,-73.946444648937856,40.674346506417606,2,7
PICKUP,-74.096513243285685,40.686086690697266,1,2
PICKUP,-73.954570529789578,40.941340766787363,1,2
PICKUP,-74.163947607295725,40.713245521388593,1,1
PICKUP,-74.022124792213333,40.85740750278552,1,1
PICKUP,-73.853484000855019,40.703210100027711,1,1
PICKUP,-73.921469057829313,40.635403656059466,2,1
PICKUP,-73.8210059769746,40.751615741710324,1,1
PICKUP,-74.014677672066739,40.778225700277972,2,2
PICKUP,-73.964327376365617,40.639537928745064,1,2
PICKUP,-74.072840709839653,40.73431738191865,1,1
PICKUP,-73.95049303325446,40.8355166402944,2,2
PICKUP,-73.833977414113718,40.695788687420226,1,5
PICKUP,-73.81651852068623,40.685671221766256,5,30
PICKUP,-73.958651740577551,40.824713073710896,1,1
PICKUP,-74.072131769021325,40.612826811732923,3,17
PICKUP,-73.7944280863002,40.665107750796736,4,4
PICKUP,-73.836777890210257,40.714210316720937,1,1
PICKUP,-73.755599088377934,40.716273674019121,14,21
PICKUP,-73.9625003174064,40.647507845604181,3,3
PICKUP,-73.654581695166684,40.76633132554953,1,1
PICKUP,-73.772689500357686,40.715844015860611,1,6
PICKUP,-74.051152128881753,40.779870441928409,1,1
PICKUP,-73.902373031381345,40.638548952408541,1,6
PICKUP,-73.869193685762269,40.898547753037313,1,1
PICKUP,-74.348779419743067,40.549367682902329,1,1
PICKUP,-74.067016493523781,40.853526663893192,1,4
PICKUP,-74.031701625179011,40.722237196929349,1,1
PICKUP,-74.085181353720913,40.412112225789365,1,5
PICKUP,-73.8327842292101,40.841242856730304,1,1
PICKUP,-73.91879551045534,40.677723778341523,1,2
PICKUP,-74.01039914315632,40.778342272405965,1,1
PICKUP,-73.838766642219667,40.6507695602195,1,1
PICKUP,-73.909643868883421,40.889546587810258,2,6
PICKUP,-74.040461544392883,40.727282717916651,1,2
PICKUP,-73.9702142135766,40.626179761707242,2,2
PICKUP,-74.139445744932459,40.639972744391549,1,1
PICKUP,-73.80055427595758,40.717780330026073,1,3
PICKUP,-73.927233804691681,40.84407471344862,1,1
PICKUP,-74.019302615570439,40.733149612519071,1,5
PICKUP,-73.80945949968681,40.667365073933667,4,8
PICKUP,-74.007612676128346,40.65420748168922,3,7
PICKUP,-74.037792650105885,40.714141107884465,1,7
PICKUP,-73.951723420850286,40.756125813206019,4,6
PICKUP,-74.394179624911047,40.785775899797905,1,1
PICKUP,-73.5622264962509,40.755310113570282,1,1
PICKUP,-73.910294856291927,40.8498155173863,1,2
PICKUP,-73.944195733898752,40.727248730633114,3,3
PICKUP,-73.884108363765037,40.895511602770249,1,6
PICKUP,-73.8815618369534,40.826749604507114,1,1
PICKUP,-73.791823611614419,40.712717823613929,1,1
PICKUP,-74.038005390198549,40.719421004221225,1,1
PICKUP,-74.030730672698965,40.751342543304119,1,2
PICKUP,-73.85868178163048,40.845868783236035,1,2
PICKUP,-73.918508922815036,40.783452392515777,3,4
PICKUP,-74.090494890813432,40.643994494649469,3,12
PICKUP,-73.932552632979309,40.814824225588907,2,4
PICKUP,-73.912439900138523,40.73602103645436,3,3
PICKUP,-74.175656383492651,40.736701572264806,1,7
PICKUP,-73.929306590526792,40.785811337244184,4,13
PICKUP,-73.939518487148973,40.716802267479714,4,5
PICKUP,-73.893746181618724,40.866132917598506,1,2
PICKUP,-73.230660121528231,40.754657513124478,1,1
PICKUP,-73.940361419935,40.626981208450573,2,6
PICKUP,-73.902382055875719,40.810329354852335,2,3
PICKUP,-73.6409094346281,40.740230030601033,1,1
PICKUP,-73.9199071137411,40.820450869397661,1,2
PICKUP,-73.909698240449714,40.833951133184193,2,2
PICKUP,-73.8934990450486,40.744449545355629,3,4
PICKUP,-73.83250536506111,40.714320334295678,13,20
PICKUP,-74.164855662496038,40.73436701236777,1,1
PICKUP,-73.886629343222836,40.847789053884696,2,4
PICKUP,-73.90007690114183,40.863319699157095,3,4
PICKUP,-74.063174466911079,40.602518768813482,2,6
PICKUP,-74.347665443560771,40.707846240191628,1,1
PICKUP,-73.845834755275192,40.669070274033245,1,1
PICKUP,-73.883299320804227,40.757934843754967,1,1
PICKUP,-74.033732196958169,40.71953844907776,1,1
PICKUP,-73.891852416600685,40.757710928010681,2,11
PICKUP,-73.794423070091611,40.725863502191935,1,6
PICKUP,-73.792008656988216,40.717997530280449,1,1
PICKUP,-73.942563957325561,40.740508253583045,10,20
PICKUP,-73.991579927155627,40.681055082649522,4,7
PICKUP,-73.906605461342451,40.865795747031967,1,1
PICKUP,-73.760053159811946,40.721446411855347,1,2
PICKUP,-73.85752398505187,40.81414484842233,1,1
PICKUP,-74.575620352820138,40.64788336529876,1,1
PICKUP,-73.9004706193468,40.7019826749794,1,4
PICKUP,-73.877083913381256,40.821574288959248,1,1
PICKUP,-74.01915227064822,40.622209538923357,1,5
PICKUP,-73.845828117223377,40.846200647122821,1,1
PICKUP,-73.536781308691033,41.052454299039844,1,1
PICKUP,-73.776257479994641,40.633888662556963,1,1
PICKUP,-73.904759825052864,40.873786991282415,1,1
PICKUP,-73.91686796291161,40.796720704821013,1,5
PICKUP,-73.856635940569518,40.848568422424584,1,5
PICKUP,-73.9738634657399,40.610244647023322,1,1
PICKUP,-73.667075270020817,41.020212829004016,1,1
PICKUP,-73.979978455961344,40.657598785334692,1,1
PICKUP,-73.804118984705113,41.00091638733786,1,1
PICKUP,-74.037038398858869,40.748525448250192,1,1
PICKUP,-73.981946829232342,40.544073791816118,1,1
PICKUP,-73.943012739643365,40.584687208828861,1,2
PICKUP,-73.895341499358111,40.736471305535822,2,4
PICKUP,-73.886596472355208,40.731414498845439,1,1
PICKUP,-73.883997060316787,40.834624794009081,1,1
PICKUP,-73.922466060859634,40.661780344862308,1,1
PICKUP,-74.007403647307157,40.648931919257876,2,2
PICKUP,-74.002456195667207,40.577804306989073,1,5
PICKUP,-73.821601740733826,40.828298046200004,1,1
PICKUP,-73.827098823249571,40.682758504951735,1,1
PICKUP,-73.962092505249757,40.63695798718004,1,6
PICKUP,-74.009014060632751,40.6356863323256,1,5
PICKUP,-73.855597800366141,40.761299550602743,1,1
PICKUP,-73.90881542044319,40.696478769717984,2,6
PICKUP,-73.948249603964982,40.832929932681509,4,4
PICKUP,-74.005941759325893,40.612012803325875,1,1
PICKUP,-73.989253805393048,40.839769686988205,1,1
PICKUP,-73.7999963823732,40.701942288749848,1,2
PICKUP,-73.850553632518483,40.740281891046536,1,1
PICKUP,-73.8990245388185,40.72051709426745,1,1
PICKUP,-73.869887637217161,40.74242333701438,2,2
PICKUP,-73.925063518832687,40.730400734522846,4,4
PICKUP,-73.88640072474405,40.726133854991588,1,6
PICKUP,-73.964928884226211,40.599929760520816,1,6
PICKUP,-73.42915047383228,40.895883380694762,1,1
PICKUP,-73.906009891733859,40.84992820809908,2,7
PICKUP,-74.01993498964616,40.748994116809548,1,1
PICKUP,-73.9795949938321,40.702514773150874,1,1
PICKUP,-73.963919222778216,40.6289891289558,1,1
PICKUP,-73.784015521165259,40.734055347391127,2,12
PICKUP,-73.838647187544623,40.944371069446419,1,4
PICKUP,-73.9209071733759,40.846888821286107,2,2
PICKUP,-73.979772518457139,40.652323004885773,1,5
PICKUP,-73.904802033311,40.646405046725384,1,1
PICKUP,-73.9268662148606,40.777941800422738,4,4
PICKUP,-73.917755641943813,40.70681063472194,3,3
PICKUP,-74.101615212962528,40.757309903615543,1,1
PICKUP,-73.967570808404929,40.613053691654571,1,3
PICKUP,-73.924463431229981,40.714560007848789,2,2
PICKUP,-74.0265822152002,40.701236153867313,1,1
PICKUP,-73.833689606832948,40.806822939517666,1,1
PICKUP,-73.704828552171918,41.12013467933086,1,1
PICKUP,-73.85775553917037,40.703099304262516,1,1
PICKUP,-73.8320677360517,40.880967994900743,1,1
PICKUP,-74.035031377527048,40.645534320749832,2,12
PICKUP,-73.999234752363847,40.604278150784594,2,5
PICKUP,-73.724175379881487,40.735553841146555,1,1
PICKUP,-73.709242590123054,40.672523967122359,1,9
PICKUP,-73.811313059349573,40.6593961008112,1,1
PICKUP,-73.855715859084583,40.705794231457482,1,1
PICKUP,-73.9791549834485,40.636497767515074,3,3
PICKUP,-73.99439579383926,40.644005202499166,1,0
PICKUP,-73.78755127564736,40.712826182404122,1,1
PICKUP,-73.977921160798275,40.60485676558153,1,5
PICKUP,-73.919037807025092,40.627548957618671,1,1
PICKUP,-73.910745920803166,40.804818202153385,4,5
PICKUP,-73.971219930179842,40.597121294708749,1,1
PICKUP,-73.952138003204468,40.655707574828355,3,5
PICKUP,-73.86483904533037,40.721411182973071,2,3
PICKUP,-74.022231925774108,40.645885891814331,1,1
PICKUP,-73.917203601851682,40.635516821970661,1,3
PICKUP,-73.96473571333766,40.650088131606161,3,5
PICKUP,-73.974178363499462,40.893129033284659,1,1
